
 Intel(r) Performance Counter Monitor V2.1 (2012-05-31 14:40:57 +0200 ID=2d18fd5)

 Copyright (c) 2009-2012 Intel Corporation

Num (logical) cores: 3
Num sockets: 2
Threads per core: 1
Core PMU (perfmon) version: 3
Number of core PMU generic (programmable) counters: 8
Width of generic (programmable) counters: 48 bits
Number of core PMU fixed counters: 3
Width of fixed counters: 48 bits
Nominal core frequency: 2300000000 Hz
Number of PCM instances: 3

Detected processor(s) with Intel(r) microarchitecture codename Sandy Bridge-EP/Jaketown

System;;;;;;;;;;;;;;;;;;;;;;;;System Core C-States;;;;System Pack C-States;;;;;;Socket0;;;;;;;;;;;;;Socket1;;;;;;;;;;;;;SKT0dataIn;;SKT0dataIn (percent);;SKT1dataIn;;SKT1dataIn (percent);;SKT0trafficOut;;SKT0trafficOut (percent);;SKT1trafficOut;;SKT1trafficOut (percent);;SKT0 Core C-State;;;;SKT0 Package C-State;;;;SKT1 Core C-State;;;;SKT1 Package C-State;;;;Proc Energy (Joules);;DRAM Energy (Joules);;Core0 (Socket 0);;;;;;;;;;;;;;;Core1 (Socket 1);;;;;;;;;;;;;;;Core2 (Socket 0);;;;;;;;;;;;;;;
Date;Time;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;INST;ACYC;TIME(ticks);PhysIPC;PhysIPC%;INSTnom;INSTnom%;TotalQPIin;QPItoMC;TotalQPIout;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;Proc Energy (Joules);DRAM Energy (Joules);EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;TEMP;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;TEMP;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;SKT0;SKT1;SKT0;SKT1;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;
2017-5-4;10:9:2;0.412;1.21;0.34;1;32;32.5;0.0165;0.121;2.57;0.00852;0;0;2.71e+03;2.24e+03;2.19e+03;1.21;30.3;0.412;10.3;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.09;0.00617;0.581;0.0106;1;0.0255;0.0988;0.741;0.552;0.0987;0.0609;0;0;48;1.22;1.22;1;1;32;32.4;0.0143;0.118;2.62;0.00741;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.06;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.76 ;4.33 ;0.00747;0.58;0.0129;1;0.00926;0.0465;0.801;0.624;0.0589;0.0512;1.29;0;0;0;48;2300000;1.22;1.22;1;1;32;32.4;0.0143;0.118;2.62;0.00741;100;0;0;0;53;2300000;0.00487;0.583;0.00834;1;0.0163;0.0523;0.689;0.46;0.16;0.076;0.834;0;0;0;55;2300000;
2017-5-4;10:9:3;0.426;1.25;0.34;1;31.6;32.1;0.0166;0.126;2.54;0.00843;0;0;2.8e+03;2.24e+03;2.19e+03;1.25;31.3;0.426;10.7;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.05;0.00614;0.603;0.0102;1;0.0156;0.0734;0.787;0.624;0.0629;0.0514;0;0;48;1.27;1.27;1;1;31.5;32;0.0148;0.123;2.59;0.00756;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.02;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.76 ;4.29 ;0.00995;0.592;0.0168;1;0.00855;0.0604;0.858;0.634;0.0418;0.0533;1.68;0;0;0;48;2300000;1.27;1.27;1;1;31.5;32;0.0148;0.123;2.59;0.00756;100;0;0;0;54;2300000;0.00234;0.65;0.00359;1;0.00709;0.013;0.454;0.57;0.162;0.0427;0.36;0;0;0;56;2300000;
2017-5-4;10:9:4;0.399;1.17;0.34;1;31.3;31.9;0.0166;0.12;2.52;0.00837;0;0;2.63e+03;2.24e+03;2.19e+03;1.17;29.4;0.399;9.99;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.12;0.0062;0.606;0.0102;1;0.0166;0.075;0.778;0.616;0.0666;0.0518;0;0;49;1.19;1.19;1;1;31.3;31.8;0.0148;0.117;2.57;0.00748;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.02;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.76 ;4.36 ;0.01;0.594;0.0169;1;0.00969;0.0617;0.843;0.624;0.0472;0.0534;1.69;0;0;0;49;2300000;1.19;1.19;1;1;31.3;31.8;0.0148;0.117;2.57;0.00748;100;0;0;0;54;2300000;0.00237;0.658;0.00361;1;0.00692;0.0133;0.479;0.575;0.157;0.0445;0.361;0;0;0;56;2300000;
2017-5-4;10:9:5;0.388;1.14;0.34;1;31.7;32.2;0.0173;0.11;2.55;0.00885;0;0;2.55e+03;2.24e+03;2.19e+03;1.14;28.5;0.388;9.69;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.12;0.00607;0.601;0.0101;1;0.0163;0.0748;0.782;0.624;0.066;0.0522;0;0;48;1.15;1.15;1;1;31.7;32.2;0.0155;0.107;2.6;0.00798;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.35 ;0.01;0.589;0.017;1;0.0108;0.0633;0.83;0.627;0.0519;0.0532;1.7;0;0;0;48;2300000;1.15;1.15;1;1;31.7;32.2;0.0155;0.107;2.6;0.00798;100;0;0;0;54;2300000;0.00213;0.66;0.00323;1;0.00552;0.0115;0.519;0.609;0.14;0.0467;0.323;0;0;0;57;2300000;
2017-5-4;10:9:6;0.377;1.11;0.34;1;31.5;32.1;0.0179;0.12;2.53;0.0091;0;0;2.48e+03;2.24e+03;2.19e+03;1.11;27.7;0.377;9.43;0;-nan;0;34;0;0;0;0;0;0;0;54.5;7.19;0.00636;0.6;0.0106;1;0.0189;0.0789;0.76;0.613;0.0732;0.0513;0;0;48;1.12;1.12;1;1;31.5;32;0.0161;0.117;2.59;0.00821;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.06;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.7;2.77 ;4.42 ;0.0103;0.589;0.0176;1;0.012;0.0654;0.816;0.62;0.0561;0.0526;1.76;0;0;0;48;2300000;1.12;1.12;1;1;31.5;32;0.0161;0.117;2.59;0.00821;100;0;0;0;54;2300000;0.00237;0.657;0.00361;1;0.00689;0.0135;0.49;0.571;0.157;0.0453;0.361;0;0;0;56;2300000;
2017-5-4;10:9:7;0.4;1.18;0.34;1;32.2;32.8;0.0178;0.116;2.59;0.00925;0;0;2.64e+03;2.24e+03;2.19e+03;1.18;29.5;0.4;10;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.08;0.0061;0.606;0.0101;1;0.0143;0.072;0.801;0.628;0.0583;0.0519;0;0;48;1.19;1.19;1;1;32.2;32.7;0.0161;0.113;2.64;0.00839;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.31 ;0.00992;0.595;0.0167;1;0.00795;0.0599;0.867;0.635;0.0391;0.0538;1.67;0;0;0;48;2300000;1.19;1.19;1;1;32.2;32.7;0.0161;0.113;2.64;0.00839;100;0;0;0;54;2300000;0.00229;0.659;0.00348;1;0.00638;0.0121;0.474;0.59;0.15;0.0429;0.348;0;0;0;57;2300000;
2017-5-4;10:9:8;0.394;1.16;0.34;1;31.5;32.1;0.0177;0.113;2.54;0.00901;0;0;2.59e+03;2.24e+03;2.19e+03;1.16;29;0.394;9.84;0;-nan;0;34;0;0;0;0;0;0;0;54.5;7.17;0.00604;0.604;0.01;1;0.0135;0.0715;0.811;0.625;0.0554;0.0521;0;0;48;1.17;1.17;1;1;31.5;32;0.0159;0.111;2.59;0.00815;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.7;2.77 ;4.4 ;0.00996;0.591;0.0168;1;0.00814;0.0602;0.865;0.633;0.0397;0.0532;1.68;0;0;0;48;2300000;1.17;1.17;1;1;31.5;32;0.0159;0.111;2.59;0.00815;100;0;0;0;54;2300000;0.00212;0.667;0.00318;1;0.00539;0.0114;0.526;0.581;0.139;0.0466;0.318;0;0;0;56;2300000;
2017-5-4;10:9:9;0.36;1.06;0.34;1;30;30.5;0.0144;0.119;2.42;0.007;0;0;2.37e+03;2.24e+03;2.19e+03;1.06;26.5;0.36;9.01;0;-nan;0;34;0;0;0;0;0;0;0;54.2;6.98;0.00616;0.609;0.0101;1;0.0152;0.0736;0.794;0.623;0.0615;0.0524;0;0;47;1.07;1.07;1;1;30;30.4;0.0125;0.117;2.46;0.00608;0;0;50;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.4;2.77 ;4.21 ;0.01;0.599;0.0167;1;0.00868;0.0612;0.858;0.628;0.0426;0.0543;1.67;0;0;0;47;2300000;1.07;1.07;1;1;30;30.4;0.0125;0.117;2.46;0.00608;100;0;0;0;53;2300000;0.00231;0.658;0.00351;1;0.00647;0.0123;0.474;0.603;0.151;0.0429;0.352;0;0;0;56;2300000;
2017-5-4;10:9:10;0.374;1.1;0.34;1;31.6;32.2;0.0164;0.122;2.54;0.00839;0;0;2.46e+03;2.24e+03;2.19e+03;1.1;27.5;0.374;9.35;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.07;0.00608;0.605;0.0101;1;0.0129;0.0722;0.822;0.627;0.0525;0.0532;0;0;48;1.11;1.11;1;1;31.6;32.1;0.0146;0.12;2.59;0.00749;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.76 ;4.3 ;0.00999;0.593;0.0169;1;0.00722;0.0598;0.879;0.635;0.0351;0.0537;1.69;0;0;0;48;2300000;1.11;1.11;1;1;31.6;32.1;0.0146;0.12;2.59;0.00749;100;0;0;0;53;2300000;0.00217;0.665;0.00327;1;0.00568;0.0125;0.546;0.582;0.142;0.0503;0.327;0;0;0;56;2300000;
2017-5-4;10:9:11;0.388;1.14;0.34;1;31.4;31.9;0.0173;0.123;2.52;0.00876;0;0;2.55e+03;2.24e+03;2.19e+03;1.14;28.5;0.388;9.7;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.12;0.00617;0.606;0.0102;1;0.0141;0.0724;0.805;0.63;0.0569;0.052;0;0;48;1.15;1.15;1;1;31.4;31.8;0.0155;0.12;2.57;0.00788;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.02;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.34 ;0.00999;0.595;0.0168;1;0.00783;0.0601;0.87;0.636;0.0383;0.0538;1.68;0;0;0;48;2300000;1.15;1.15;1;1;31.4;31.8;0.0155;0.12;2.57;0.00788;100;0;0;0;53;2300000;0.00235;0.66;0.00356;1;0.00629;0.0123;0.487;0.596;0.145;0.0435;0.356;0;0;0;55;2300000;
2017-5-4;10:9:12;0.402;1.18;0.34;1;31.2;31.8;0.0185;0.121;2.51;0.00935;0;0;2.64e+03;2.24e+03;2.19e+03;1.18;29.5;0.402;10;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.18;0.00619;0.601;0.0103;1;0.0149;0.0767;0.806;0.614;0.0594;0.054;0;0;48;1.19;1.19;1;1;31.2;31.7;0.0166;0.119;2.56;0.00842;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.41 ;0.00946;0.592;0.016;1;0.00814;0.0575;0.858;0.633;0.0418;0.0535;1.6;0;0;0;48;2300000;1.19;1.19;1;1;31.2;31.7;0.0166;0.119;2.56;0.00842;100;0;0;0;52;2300000;0.00291;0.631;0.00461;1;0.00678;0.0193;0.648;0.545;0.121;0.0559;0.461;0;0;0;55;2300000;
2017-5-4;10:9:13;0.375;1.1;0.34;1;32;32.6;0.017;0.11;2.58;0.00879;0;0;2.47e+03;2.24e+03;2.19e+03;1.1;27.6;0.375;9.39;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.14;0.00603;0.593;0.0102;1;0.0145;0.126;0.885;0.486;0.0585;0.093;0;0;48;1.11;1.12;1;1;32;32.5;0.0137;0.108;2.63;0.00708;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.02;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.77 ;4.36 ;0.00146;0.611;0.00239;1;0.00401;0.00794;0.494;0.602;0.138;0.0488;0.239;0;0;0;48;2300000;1.11;1.12;1;1;32;32.5;0.0137;0.108;2.63;0.00708;100;0;0;0;52;2300000;0.0106;0.59;0.018;1;0.0105;0.118;0.911;0.475;0.048;0.0989;1.8;0;0;0;56;2300000;
2017-5-4;10:9:14;0.393;1.15;0.341;1;31.8;32.4;0.0184;0.118;2.55;0.00942;0;0;2.59e+03;2.24e+03;2.19e+03;1.15;28.8;0.393;9.82;0;-nan;0;34.1;0;0;0;0;0;0;0;54.4;7.09;0.00728;0.653;0.0111;1;0.0211;0.134;0.843;0.491;0.0776;0.0865;0;0;49;1.16;1.16;1;1;31.8;32.3;0.015;0.115;2.61;0.0077;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.11;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.33 ;0.00392;0.906;0.00432;1;0.00847;0.0144;0.413;0.624;0.161;0.0351;0.433;0;0;0;49;2300000;1.16;1.16;1;1;31.8;32.3;0.015;0.115;2.61;0.0077;100;0;0;0;53;2300000;0.0106;0.592;0.018;1;0.0126;0.12;0.895;0.469;0.0575;0.0988;1.8;0;0;0;56;2300000;
2017-5-4;10:9:15;0.373;1.1;0.34;1;31.9;32.5;0.0183;0.118;2.57;0.00943;0;0;2.46e+03;2.24e+03;2.19e+03;1.1;27.4;0.373;9.33;0;-nan;0;34;0;0;0;0;0;0;0;54.5;7.19;0.00613;0.596;0.0103;1;0.0117;0.113;0.896;0.516;0.0466;0.0845;0;0;48;1.11;1.11;1;1;31.9;32.4;0.0153;0.116;2.62;0.00788;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.7;2.77 ;4.43 ;0.00328;0.585;0.00561;1;0.00641;0.0193;0.667;0.619;0.0938;0.0477;0.561;0;0;0;48;2300000;1.11;1.11;1;1;31.9;32.4;0.0153;0.116;2.62;0.00788;100;0;0;0;52;2300000;0.00897;0.599;0.015;1;0.00529;0.0934;0.943;0.488;0.029;0.0983;1.5;0;0;0;55;2300000;
2017-5-4;10:9:16;0.397;1.17;0.34;1;31.7;32.3;0.017;0.115;2.55;0.00873;0;0;2.61e+03;2.24e+03;2.19e+03;1.17;29.2;0.397;9.91;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.1;0.00606;0.603;0.01;1;0.0133;0.0714;0.813;0.628;0.0544;0.0523;0;0;48;1.18;1.18;1;1;31.7;32.2;0.0153;0.113;2.6;0.00786;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.32 ;0.00997;0.592;0.0168;1;0.00803;0.0599;0.866;0.635;0.0391;0.0531;1.68;0;0;0;48;2300000;1.18;1.18;1;1;31.7;32.2;0.0153;0.113;2.6;0.00785;100;0;0;0;53;2300000;0.00214;0.662;0.00324;1;0.0053;0.0115;0.54;0.591;0.134;0.0481;0.324;0;0;0;56;2300000;
2017-5-4;10:9:17;0.428;1.17;0.364;1;31.4;32;0.0197;0.137;2.36;0.00932;0;0;2.82e+03;2.4e+03;2.19e+03;1.17;29.3;0.428;10.7;0;-nan;0;36.4;0;0;0;0;0;0;0;54.7;7.26;0.0433;0.923;0.0469;1;0.509;0.659;0.228;0.501;0.445;0.027;0;0;48;1.2;1.2;1;1;30.9;31.4;0.0153;0.124;2.54;0.00767;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;4.69;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;26.1;28.7;2.85 ;4.41 ;0.0515;0.918;0.056;1;0.369;0.445;0.173;0.392;0.54;0.0231;5.6;0;0;0;48;2300000;1.2;1.2;1;1;30.9;31.4;0.0153;0.124;2.54;0.00767;100;0;0;0;54;2300000;0.0351;0.93;0.0377;1;0.14;0.214;0.344;0.637;0.305;0.0327;3.77;0;0;0;55;2300000;
2017-5-4;10:9:18;0.393;1.16;0.34;1;31.8;32.4;0.0186;0.11;2.56;0.00954;0;0;2.59e+03;2.24e+03;2.19e+03;1.16;28.9;0.393;9.82;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.11;0.00605;0.583;0.0104;1;0.0197;0.131;0.85;0.476;0.0778;0.0915;0;0;48;1.17;1.17;1;1;31.8;32.3;0.0152;0.107;2.61;0.00784;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.34 ;0.0015;0.591;0.00253;1;0.00508;0.00863;0.411;0.578;0.165;0.0434;0.253;0;0;0;48;2300000;1.17;1.17;1;1;31.8;32.3;0.0152;0.107;2.61;0.00784;100;0;0;0;53;2300000;0.0106;0.582;0.0182;1;0.0146;0.123;0.881;0.467;0.0657;0.0982;1.82;0;0;0;55;2300000;
2017-5-4;10:9:19;0.374;1.1;0.34;1;31.2;31.8;0.019;0.113;2.51;0.00956;0;0;2.46e+03;2.24e+03;2.19e+03;1.1;27.5;0.374;9.35;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.22;0.00599;0.585;0.0102;1;0.0169;0.13;0.869;0.486;0.0677;0.0933;0;0;48;1.11;1.11;1;1;31.2;31.7;0.0155;0.11;2.56;0.00784;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.78 ;4.43 ;0.00146;0.59;0.00247;1;0.00561;0.00947;0.408;0.579;0.186;0.0469;0.247;0;0;0;48;2300000;1.11;1.11;1;1;31.2;31.7;0.0155;0.11;2.56;0.00784;100;0;0;0;53;2300000;0.0105;0.584;0.018;1;0.0113;0.12;0.906;0.477;0.0515;0.0997;1.8;0;0;0;55;2300000;
2017-5-4;10:9:20;0.363;1.07;0.34;1;30.2;30.7;0.0171;0.127;2.43;0.00833;0;0;2.39e+03;2.24e+03;2.19e+03;1.07;26.7;0.363;9.08;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.08;0.00607;0.591;0.0103;1;0.0133;0.127;0.895;0.491;0.0533;0.0941;0;0;47;1.08;1.08;1;1;30.2;30.6;0.0135;0.124;2.48;0.00657;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.4;2.78 ;4.3 ;0.00155;0.592;0.00262;1;0.00453;0.00861;0.474;0.604;0.142;0.0461;0.262;0;0;0;47;2300000;1.08;1.08;1;1;30.2;30.6;0.0135;0.124;2.48;0.00657;100;0;0;0;53;2300000;0.0106;0.591;0.0179;1;0.00882;0.118;0.925;0.48;0.0404;0.101;1.79;0;0;0;55;2300000;
2017-5-4;10:9:21;0.382;1.12;0.34;1;32.4;32.9;0.0174;0.118;2.6;0.00908;0;0;2.52e+03;2.24e+03;2.19e+03;1.12;28.1;0.382;9.56;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.12;0.00613;0.592;0.0104;1;0.0137;0.127;0.892;0.494;0.0542;0.0936;0;0;48;1.13;1.13;1;1;32.4;32.8;0.014;0.116;2.66;0.00733;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.78 ;4.35 ;0.00177;0.603;0.00294;1;0.00612;0.0105;0.416;0.603;0.17;0.0438;0.294;0;0;0;48;2300000;1.13;1.13;1;1;32.4;32.8;0.014;0.116;2.66;0.00733;100;0;0;0;53;2300000;0.0105;0.591;0.0178;1;0.00757;0.117;0.935;0.481;0.035;0.102;1.78;0;0;0;56;2300000;
2017-5-4;10:9:22;0.403;1.19;0.34;1;31.7;32.4;0.0201;0.121;2.55;0.0103;0;0;2.66e+03;2.24e+03;2.19e+03;1.19;29.6;0.403;10.1;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.11;0.00625;0.588;0.0106;1;0.0143;0.13;0.89;0.493;0.0554;0.0928;0;0;48;1.2;1.2;1;1;31.7;32.2;0.0166;0.119;2.6;0.00853;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.06;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.35 ;0.00186;0.584;0.00319;1;0.00767;0.012;0.363;0.568;0.197;0.0407;0.319;0;0;0;48;2300000;1.2;1.2;1;1;31.7;32.2;0.0166;0.119;2.6;0.00853;100;0;0;0;54;2300000;0.0106;0.589;0.0181;1;0.00667;0.118;0.943;0.484;0.0303;0.102;1.81;0;0;0;55;2300000;
2017-5-4;10:9:23;0.376;1.11;0.34;1;31.6;32.1;0.0176;0.112;2.54;0.00898;0;0;2.48e+03;2.24e+03;2.19e+03;1.11;27.7;0.376;9.41;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.12;0.00617;0.59;0.0105;1;0.014;0.13;0.893;0.486;0.0547;0.0941;0;0;47;1.12;1.12;1;1;31.6;32;0.0141;0.109;2.59;0.00719;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.5;2.77 ;4.35 ;0.00165;0.615;0.00268;1;0.00656;0.0104;0.371;0.556;0.201;0.0431;0.268;0;0;0;47;2300000;1.12;1.12;1;1;31.6;32;0.0141;0.109;2.59;0.00719;100;0;0;0;53;2300000;0.0107;0.586;0.0182;1;0.00739;0.12;0.938;0.479;0.0332;0.102;1.82;0;0;0;55;2300000;
2017-5-4;10:9:24;0.376;1.1;0.34;1;31.9;32.5;0.0178;0.115;2.57;0.00913;0;0;2.47e+03;2.24e+03;2.19e+03;1.1;27.6;0.376;9.39;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.12;0.00609;0.592;0.0103;1;0.0101;0.125;0.919;0.492;0.0402;0.0945;0;0;47;1.11;1.12;1;1;31.9;32.4;0.0143;0.112;2.62;0.00738;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.34 ;0.00156;0.6;0.0026;1;0.00421;0.00807;0.478;0.608;0.133;0.0443;0.26;0;0;0;47;2300000;1.11;1.12;1;1;31.9;32.4;0.0143;0.112;2.62;0.00738;100;0;0;0;53;2300000;0.0106;0.591;0.018;1;0.0059;0.117;0.949;0.481;0.0269;0.102;1.8;0;0;0;56;2300000;
