
 Intel(r) Performance Counter Monitor V2.1 (2012-05-31 14:40:57 +0200 ID=2d18fd5)

 Copyright (c) 2009-2012 Intel Corporation

Num (logical) cores: 3
Num sockets: 2
Threads per core: 1
Core PMU (perfmon) version: 3
Number of core PMU generic (programmable) counters: 8
Width of generic (programmable) counters: 48 bits
Number of core PMU fixed counters: 3
Width of fixed counters: 48 bits
Nominal core frequency: 2300000000 Hz

Detected processor(s) with Intel(r) microarchitecture codename Sandy Bridge-EP/Jaketown

System;;;;;;;;;;;;;;;;;;;;;;;;System Core C-States;;;;System Pack C-States;;;;;;Socket0;;;;;;;;;;;;;Socket1;;;;;;;;;;;;;SKT0dataIn;;SKT0dataIn (percent);;SKT1dataIn;;SKT1dataIn (percent);;SKT0trafficOut;;SKT0trafficOut (percent);;SKT1trafficOut;;SKT1trafficOut (percent);;SKT0 Core C-State;;;;SKT0 Package C-State;;;;SKT1 Core C-State;;;;SKT1 Package C-State;;;;Proc Energy (Joules);;DRAM Energy (Joules);;Core0 (Socket 0);;;;;;;;;;;;;;;Core1 (Socket 1);;;;;;;;;;;;;;;Core2 (Socket 0);;;;;;;;;;;;;;;
Date;Time;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;INST;ACYC;TIME(ticks);PhysIPC;PhysIPC%;INSTnom;INSTnom%;TotalQPIin;QPItoMC;TotalQPIout;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;Proc Energy (Joules);DRAM Energy (Joules);EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;TEMP;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;TEMP;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;SKT0;SKT1;SKT0;SKT1;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;
2017-5-4;10:0:54;0.391;1.15;0.34;1;31.7;32.2;0.0158;0.102;2.55;0.00808;0;0;2.57e+03;2.24e+03;2.19e+03;1.15;28.7;0.391;9.78;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.11;0.00622;0.594;0.0105;1;0.0153;0.0752;0.796;0.623;0.0601;0.0518;0;0;48;1.16;1.16;1;1;31.6;32.1;0.014;0.099;2.6;0.00716;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.76 ;4.35 ;0.00995;0.58;0.0172;1;0.008;0.0619;0.871;0.632;0.0383;0.0541;1.72;0;0;0;48;2300000;1.16;1.16;1;1;31.6;32.1;0.014;0.099;2.6;0.00716;100;0;0;0;53;2300000;0.00249;0.66;0.00377;1;0.00734;0.0133;0.448;0.571;0.16;0.0413;0.377;0;0;0;55;2300000;
2017-5-4;10:0:55;0.397;1.17;0.341;1;32;32.5;0.0169;0.0987;2.57;0.00869;0;0;2.61e+03;2.24e+03;2.19e+03;1.17;29.1;0.397;9.92;0;-nan;0;34.1;0;0;0;0;0;0;0;54.4;7.08;0.00631;0.575;0.011;1;0.025;0.0904;0.724;0.59;0.0933;0.0534;0;0;47;1.18;1.18;1;1;31.9;32.4;0.0149;0.0957;2.62;0.00771;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.78 ;4.3 ;0.0101;0.572;0.0177;1;0.0109;0.066;0.835;0.621;0.0505;0.0535;1.77;0;0;0;47;2300000;1.18;1.18;1;1;31.9;32.4;0.0149;0.0957;2.62;0.00771;100;0;0;0;54;2300000;0.00249;0.588;0.00424;1;0.0141;0.0244;0.423;0.472;0.272;0.0529;0.424;0;0;0;56;2300000;
2017-5-4;10:0:56;0.404;1.19;0.34;1;31.8;32.3;0.0156;0.117;2.56;0.00801;0;0;2.66e+03;2.24e+03;2.19e+03;1.19;29.7;0.404;10.1;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.11;0.00602;0.596;0.0101;1;0.0131;0.0725;0.819;0.628;0.0532;0.053;0;0;48;1.2;1.2;1;1;31.8;32.2;0.0138;0.114;2.61;0.0071;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.34 ;0.00992;0.583;0.017;1;0.00776;0.0614;0.874;0.634;0.0374;0.054;1.7;0;0;0;48;2300000;1.2;1.2;1;1;31.8;32.2;0.0138;0.114;2.61;0.0071;100;0;0;0;53;2300000;0.00211;0.669;0.00316;1;0.00533;0.0111;0.519;0.593;0.139;0.0475;0.316;0;0;0;56;2300000;
2017-5-4;10:0:57;0.379;1.11;0.34;1;29.6;30.3;0.0243;0.145;2.38;0.0116;0;0;2.49e+03;2.24e+03;2.19e+03;1.11;27.8;0.379;9.47;0;-nan;0;34;0;0;0;0;0;0;0;54.2;6.89;0.00635;0.596;0.0107;1;0.0164;0.0778;0.79;0.622;0.063;0.0521;0;0;48;1.12;1.12;1;1;29.6;30.2;0.0223;0.142;2.43;0.0108;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.07;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.3;2.78 ;4.11 ;0.0101;0.581;0.0173;1;0.0086;0.0637;0.865;0.631;0.0407;0.0547;1.73;0;0;0;48;2300000;1.12;1.12;1;1;29.6;30.2;0.0223;0.142;2.43;0.0108;100;0;0;0;54;2300000;0.00263;0.66;0.00399;1;0.00778;0.0141;0.45;0.573;0.16;0.0407;0.399;0;0;0;55;2300000;
2017-5-4;10:0:58;0.407;1.2;0.34;1;23.9;24.4;0.0216;0.152;1.92;0.00837;0;0;2.68e+03;2.24e+03;2.19e+03;1.2;29.9;0.407;10.2;0;-nan;0;34;0;0;0;0;0;0;0;53.8;6.69;0.00604;0.598;0.0101;1;0.0135;0.0733;0.816;0.628;0.0547;0.0533;0;0;48;1.21;1.21;1;1;23.8;24.3;0.0192;0.149;1.96;0.00746;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.78 ;3.91 ;0.00994;0.585;0.017;1;0.00812;0.0623;0.87;0.633;0.0392;0.0547;1.7;0;0;0;48;2300000;1.21;1.21;1;1;23.8;24.3;0.0192;0.149;1.96;0.00746;100;0;0;0;53;2300000;0.00214;0.671;0.00319;1;0.00534;0.011;0.513;0.599;0.138;0.046;0.319;0;0;0;56;2300000;
2017-5-4;10:0:59;0.41;1.2;0.34;1;23.8;24.4;0.0224;0.151;1.91;0.00865;0;0;2.7e+03;2.24e+03;2.19e+03;1.2;30.1;0.41;10.2;0;-nan;0;34;0;0;0;0;0;0;0;53.8;6.68;0.00641;0.6;0.0107;1;0.0172;0.0787;0.782;0.621;0.066;0.0516;0;0;48;1.22;1.22;1;1;23.8;24.3;0.0199;0.148;1.95;0.00773;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.07;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.77 ;3.91 ;0.0107;0.588;0.0181;1;0.0118;0.0669;0.824;0.627;0.0532;0.0521;1.81;0;0;0;48;2300000;1.22;1.22;1;1;23.8;24.3;0.0199;0.148;1.95;0.00773;100;0;0;0;53;2300000;0.00216;0.671;0.00322;1;0.00541;0.0118;0.541;0.586;0.138;0.0492;0.323;0;0;0;56;2300000;
2017-5-4;10:1:0;0.423;1.24;0.341;1;23.7;24.2;0.0186;0.161;1.9;0.00715;0;0;2.78e+03;2.24e+03;2.19e+03;1.24;31;0.423;10.6;0;-nan;0;34.1;0;0;0;0;0;0;0;53.8;6.66;0.00658;0.592;0.0111;1;0.0252;0.0865;0.709;0.606;0.093;0.0501;0;0;48;1.26;1.26;1;1;23.7;24.1;0.0161;0.157;1.94;0.0062;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.11;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.78 ;3.88 ;0.0104;0.579;0.0179;1;0.0151;0.0693;0.781;0.615;0.0693;0.0522;1.79;0;0;0;48;2300000;1.26;1.26;1;1;23.7;24.1;0.0161;0.157;1.94;0.0062;100;0;0;0;53;2300000;0.00278;0.646;0.00431;1;0.01;0.0172;0.416;0.565;0.191;0.0415;0.431;0;0;0;56;2300000;
2017-5-4;10:1:1;0.417;1.23;0.34;1;23.9;24.5;0.0214;0.161;1.92;0.00831;0;0;2.75e+03;2.24e+03;2.19e+03;1.23;30.7;0.417;10.4;0;-nan;0;34;0;0;0;0;0;0;0;53.8;6.7;0.00615;0.597;0.0103;1;0.014;0.0749;0.813;0.625;0.0559;0.0532;0;0;47;1.24;1.24;1;1;23.9;24.4;0.019;0.157;1.96;0.00738;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.76 ;3.94 ;0.0101;0.585;0.0173;1;0.00815;0.0627;0.87;0.634;0.0387;0.0542;1.73;0;0;0;47;2300000;1.24;1.24;1;1;23.9;24.4;0.019;0.157;1.96;0.00738;100;0;0;0;54;2300000;0.0022;0.664;0.00332;1;0.00587;0.0122;0.519;0.574;0.145;0.0482;0.332;0;0;0;55;2300000;
2017-5-4;10:1:2;0.398;1.14;0.348;1;23.2;23.8;0.0249;0.148;1.82;0.00919;0;0;2.62e+03;2.29e+03;2.19e+03;1.14;28.6;0.398;9.95;0;-nan;0;34.8;0;0;0;0;0;0;0;53.8;6.66;0.0118;0.525;0.0224;1;0.134;0.296;0.546;0.529;0.246;0.0612;0;0;48;1.17;1.17;1;1;23;23.5;0.0183;0.14;1.89;0.00686;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;2.24;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;27.9;2.79 ;3.87 ;0.0164;0.529;0.0309;1;0.0794;0.164;0.516;0.578;0.211;0.0465;3.09;0;0;0;48;2300000;1.17;1.17;1;1;23;23.5;0.0183;0.14;1.89;0.00686;100;0;0;0;53;2300000;0.00716;0.517;0.0139;1;0.055;0.132;0.584;0.45;0.325;0.094;1.39;0;0;0;55;2300000;
2017-5-4;10:1:3;0.392;1.15;0.34;1;24;24.6;0.0223;0.152;1.93;0.0087;0;0;2.58e+03;2.24e+03;2.19e+03;1.15;28.8;0.392;9.8;0;-nan;0;34;0;0;0;0;0;0;0;53.8;6.65;0.00617;0.596;0.0104;1;0.0129;0.0733;0.823;0.63;0.0513;0.0525;0;0;49;1.16;1.16;1;1;24;24.5;0.0199;0.149;1.97;0.00779;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.77 ;3.88 ;0.01;0.584;0.0172;1;0.00516;0.0593;0.913;0.645;0.0247;0.0542;1.72;0;0;0;49;2300000;1.16;1.16;1;1;24;24.5;0.0199;0.149;1.97;0.00779;100;0;0;0;53;2300000;0.00232;0.656;0.00354;1;0.00779;0.014;0.443;0.552;0.18;0.0443;0.354;0;0;0;56;2300000;
2017-5-4;10:1:4;0.413;1.22;0.34;1;23.3;23.8;0.0212;0.163;1.87;0.008;0;0;2.72e+03;2.24e+03;2.19e+03;1.22;30.4;0.413;10.3;0;-nan;0;34;0;0;0;0;0;0;0;53.7;6.67;0.0062;0.601;0.0103;1;0.0151;0.0746;0.798;0.629;0.0599;0.0521;0;0;49;1.23;1.23;1;1;23.3;23.7;0.0187;0.159;1.91;0.00709;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;27.9;2.76 ;3.9 ;0.01;0.588;0.017;1;0.00831;0.0619;0.866;0.638;0.04;0.0541;1.7;0;0;0;49;2300000;1.23;1.23;1;1;23.3;23.7;0.0187;0.159;1.91;0.00709;100;0;0;0;53;2300000;0.00239;0.662;0.00361;1;0.00676;0.0127;0.467;0.577;0.153;0.0428;0.361;0;0;0;55;2300000;
2017-5-4;10:1:5;0.416;1.22;0.34;1;23.7;24.2;0.0217;0.151;1.9;0.00833;0;0;2.74e+03;2.24e+03;2.19e+03;1.22;30.6;0.416;10.4;0;-nan;0;34;0;0;0;0;0;0;0;53.8;6.72;0.0064;0.595;0.0108;1;0.0188;0.0809;0.768;0.617;0.0717;0.0522;0;0;48;1.24;1.24;1;1;23.7;24.1;0.0192;0.148;1.94;0.00739;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.08;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.77 ;3.95 ;0.0102;0.581;0.0175;1;0.0102;0.0651;0.843;0.628;0.0479;0.054;1.75;0;0;0;48;2300000;1.24;1.24;1;1;23.7;24.1;0.0192;0.148;1.94;0.00739;100;0;0;0;53;2300000;0.00261;0.653;0.00399;1;0.00857;0.0158;0.457;0.563;0.176;0.0444;0.399;0;0;0;55;2300000;
2017-5-4;10:1:6;0.412;1.21;0.34;1;23.9;24.5;0.0239;0.159;1.92;0.00927;0;0;2.71e+03;2.24e+03;2.19e+03;1.21;30.3;0.412;10.3;0;-nan;0;34;0;0;0;0;0;0;0;53.8;6.67;0.00606;0.591;0.0103;1;0.00932;0.112;0.917;0.521;0.0373;0.0852;0;0;48;1.22;1.22;1;1;23.9;24.4;0.0198;0.156;1.96;0.00771;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.77 ;3.9 ;0.00318;0.593;0.00537;1;0.00493;0.019;0.741;0.621;0.0753;0.052;0.537;0;0;0;48;2300000;1.22;1.22;1;1;23.9;24.4;0.0198;0.156;1.96;0.00771;100;0;0;0;53;2300000;0.00894;0.59;0.0152;1;0.00441;0.0926;0.952;0.493;0.0239;0.097;1.52;0;0;0;56;2300000;
2017-5-4;10:1:7;0.425;1.25;0.34;1;23.3;23.9;0.0236;0.163;1.87;0.00893;0;0;2.8e+03;2.24e+03;2.19e+03;1.25;31.2;0.425;10.6;0;-nan;0;34;0;0;0;0;0;0;0;53.9;6.71;0.00638;0.588;0.0109;1;0.016;0.133;0.88;0.49;0.0603;0.0916;0;0;48;1.26;1.26;1;1;23.3;23.7;0.0188;0.16;1.91;0.00713;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.09;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.77 ;3.94 ;0.002;0.6;0.00333;1;0.00666;0.0111;0.4;0.58;0.164;0.0388;0.333;0;0;0;48;2300000;1.26;1.26;1;1;23.3;23.7;0.0188;0.16;1.91;0.00713;100;0;0;0;52;2300000;0.0108;0.586;0.0184;1;0.0093;0.122;0.924;0.48;0.0415;0.101;1.84;0;0;0;56;2300000;
2017-5-4;10:1:8;0.426;1.25;0.34;1;23.7;24.2;0.0226;0.177;1.9;0.0087;0;0;2.8e+03;2.24e+03;2.19e+03;1.25;31.3;0.426;10.6;0;-nan;0;34;0;0;0;0;0;0;0;53.7;6.67;0.00628;0.589;0.0107;1;0.0163;0.13;0.875;0.491;0.0626;0.0912;0;0;48;1.26;1.27;1;1;23.7;24.1;0.018;0.175;1.94;0.00694;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.07;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;27.9;2.78 ;3.89 ;0.00191;0.609;0.00314;1;0.00651;0.0106;0.387;0.586;0.17;0.0395;0.314;0;0;0;48;2300000;1.26;1.27;1;1;23.7;24.1;0.018;0.175;1.94;0.00694;100;0;0;0;53;2300000;0.0106;0.586;0.0182;1;0.00978;0.12;0.918;0.481;0.0441;0.1;1.82;0;0;0;56;2300000;
2017-5-4;10:1:9;0.418;1.23;0.34;1;23.8;24.3;0.0227;0.159;1.91;0.00873;0;0;2.75e+03;2.24e+03;2.19e+03;1.23;30.7;0.418;10.5;0;-nan;0;34;0;0;0;0;0;0;0;53.8;6.68;0.00611;0.589;0.0104;1;0.0132;0.127;0.896;0.494;0.0522;0.093;0;0;48;1.24;1.24;1;1;23.8;24.2;0.0181;0.156;1.95;0.00698;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.76 ;3.92 ;0.00164;0.599;0.00274;1;0.00465;0.00891;0.478;0.606;0.139;0.0441;0.274;0;0;0;48;2300000;1.24;1.24;1;1;23.8;24.2;0.0181;0.156;1.95;0.00698;100;0;0;0;53;2300000;0.0106;0.588;0.018;1;0.00852;0.118;0.928;0.483;0.0388;0.1;1.8;0;0;0;56;2300000;
2017-5-4;10:1:10;0.395;1.16;0.34;1;23.9;24.5;0.0243;0.131;1.92;0.00942;0;0;2.6e+03;2.24e+03;2.19e+03;1.16;29.1;0.395;9.88;0;-nan;0;34;0;0;0;0;0;0;0;53.8;6.67;0.00604;0.588;0.0103;1;0.0131;0.127;0.897;0.494;0.0525;0.0943;0;0;48;1.17;1.17;1;1;23.8;24.3;0.0198;0.128;1.96;0.00768;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.77 ;3.9 ;0.00143;0.605;0.00237;1;0.00411;0.00773;0.468;0.631;0.143;0.0465;0.237;0;0;0;48;2300000;1.17;1.17;1;1;23.8;24.3;0.0198;0.128;1.96;0.00768;100;0;0;0;53;2300000;0.0106;0.586;0.0182;1;0.00902;0.12;0.925;0.481;0.0407;0.101;1.82;0;0;0;56;2300000;
2017-5-4;10:1:11;0.391;1.15;0.34;1;24.2;24.9;0.0252;0.15;1.95;0.00989;0;0;2.57e+03;2.24e+03;2.19e+03;1.15;28.7;0.391;9.78;0;-nan;0;34;0;0;0;0;0;0;0;53.9;6.71;0.0061;0.59;0.0103;1;0.0137;0.128;0.893;0.489;0.0544;0.0941;0;0;48;1.16;1.16;1;1;24.2;24.7;0.0207;0.147;1.99;0.00815;0;0;50;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.1;2.76 ;3.95 ;0.0016;0.599;0.00267;1;0.00462;0.00849;0.456;0.611;0.142;0.0429;0.267;0;0;0;48;2300000;1.16;1.16;1;1;24.2;24.7;0.0207;0.147;1.99;0.00815;100;0;0;0;54;2300000;0.0106;0.588;0.018;1;0.0091;0.12;0.924;0.477;0.0414;0.102;1.8;0;0;0;56;2300000;
2017-5-4;10:1:12;0.401;1.18;0.34;1;23.7;24.2;0.0241;0.158;1.9;0.00925;0;0;2.64e+03;2.24e+03;2.19e+03;1.18;29.4;0.401;10;0;-nan;0;34;0;0;0;0;0;0;0;53.7;6.65;0.00623;0.592;0.0105;1;0.0154;0.128;0.88;0.491;0.0598;0.0915;0;0;48;1.19;1.19;1;1;23.6;24.1;0.0195;0.155;1.94;0.00751;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.76 ;3.9 ;0.00188;0.619;0.00303;1;0.00619;0.00994;0.377;0.58;0.167;0.0386;0.303;0;0;0;48;2300000;1.19;1.19;1;1;23.6;24.1;0.0195;0.155;1.94;0.00752;100;0;0;0;54;2300000;0.0106;0.587;0.018;1;0.00918;0.119;0.923;0.481;0.0418;0.1;1.8;0;0;0;55;2300000;
2017-5-4;10:1:13;0.418;1.23;0.341;1;23.7;24.3;0.0248;0.159;1.9;0.00951;0;0;2.75e+03;2.24e+03;2.19e+03;1.23;30.6;0.418;10.4;0;-nan;0;34.1;0;0;0;0;0;0;0;53.8;6.72;0.0065;0.565;0.0115;1;0.0883;0.221;0.601;0.392;0.315;0.0973;0;0;48;1.24;1.24;1;1;23.6;24.1;0.0195;0.156;1.94;0.00749;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.15;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.77 ;3.95 ;0.00153;0.58;0.00263;1;0.00545;0.00949;0.426;0.563;0.17;0.0445;0.263;0;0;0;48;2300000;1.24;1.24;1;1;23.6;24.1;0.0195;0.156;1.94;0.00749;100;0;0;0;54;2300000;0.0115;0.563;0.0204;1;0.0828;0.212;0.609;0.381;0.333;0.104;2.04;0;0;0;56;2300000;
2017-5-4;10:1:14;0.407;1.19;0.341;1;23.6;24.2;0.0252;0.156;1.89;0.00962;0;0;2.68e+03;2.24e+03;2.19e+03;1.19;29.8;0.407;10.2;0;-nan;0;34.1;0;0;0;0;0;0;0;53.8;6.7;0.00721;0.647;0.0111;1;0.0211;0.136;0.845;0.494;0.0777;0.0877;0;0;48;1.21;1.21;1;1;23.6;24.1;0.0205;0.153;1.93;0.00789;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.11;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.78 ;3.92 ;0.00381;0.928;0.0041;1;0.00994;0.0154;0.353;0.594;0.199;0.0341;0.41;0;0;0;48;2300000;1.21;1.21;1;1;23.6;24.1;0.0206;0.153;1.93;0.00789;100;0;0;0;54;2300000;0.0106;0.584;0.0182;1;0.0112;0.121;0.908;0.477;0.0504;0.0998;1.82;0;0;0;57;2300000;
2017-5-4;10:1:15;0.416;1.22;0.34;1;22.8;23.4;0.0252;0.166;1.83;0.00933;0;0;2.74e+03;2.24e+03;2.19e+03;1.22;30.6;0.416;10.4;0;-nan;0;34;0;0;0;0;0;0;0;53.8;6.72;0.0061;0.583;0.0105;1;0.016;0.127;0.874;0.492;0.0629;0.0901;0;0;49;1.24;1.24;1;1;22.8;23.3;0.0206;0.163;1.87;0.00763;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.76 ;3.96 ;0.00207;0.569;0.00363;1;0.00581;0.0127;0.542;0.586;0.131;0.0455;0.363;0;0;0;49;2300000;1.24;1.24;1;1;22.8;23.3;0.0206;0.163;1.87;0.00763;100;0;0;0;54;2300000;0.0101;0.586;0.0173;1;0.0102;0.114;0.91;0.479;0.0485;0.0995;1.73;0;0;0;55;2300000;
2017-5-4;10:1:16;0.411;1.21;0.34;1;24;24.6;0.0239;0.164;1.93;0.00934;0;0;2.71e+03;2.24e+03;2.19e+03;1.21;30.2;0.411;10.3;0;-nan;0;34;0;0;0;0;0;0;0;53.8;6.72;0.0061;0.59;0.0103;1;0.0138;0.118;0.883;0.514;0.0548;0.0857;0;0;48;1.22;1.22;1;1;24;24.5;0.0198;0.161;1.97;0.00776;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28;2.77 ;3.95 ;0.00307;0.592;0.00518;1;0.00467;0.0179;0.739;0.633;0.074;0.0513;0.518;0;0;0;48;2300000;1.22;1.22;1;1;24;24.5;0.0198;0.161;1.97;0.00776;100;0;0;0;54;2300000;0.00914;0.59;0.0155;1;0.00913;0.0997;0.908;0.484;0.0484;0.0972;1.55;0;0;0;55;2300000;
